YXDM,YXMC,SSDM,SSMC,BXLXDM,BXLXMC,XZLBDM,XZLBMC,SF211,SF985
12513,新疆机电职业技术学院,65,新疆维吾尔自治区,14,普通高等学校:专科院校:高等职业学校,02,工科院校,否,否
12514,新疆轻工职业技术学院,65,新疆维吾尔自治区,14,普通高等学校:专科院校:高等职业学校,02,工科院校,否,否
12535,天津青年职业学院,12,天津市,14,普通高等学校:专科院校:高等职业学校,07,语言院校,否,否
12539,酒泉职业技术学院,62,甘肃省,14,普通高等学校:专科院校:高等职业学校,01,综合院校,否,否
12543,保定职业技术学院,13,河北省,14,普通高等学校:专科院校:高等职业学校,01,综合院校,否,否
12544,宁夏理工学院,64,宁夏回族自治区,32,民办高等学校,01,综合院校,否,否
12555,云南农业职业技术学院,53,云南省,14,普通高等学校:专科院校:高等职业学校,03,农业院校,否,否
12556,云南司法警官职业学院,53,云南省,14,普通高等学校:专科院校:高等职业学校,09,政法院校,否,否
12558,云南文化艺术职业学院,53,云南省,14,普通高等学校:专科院校:高等职业学校,11,艺术院校,否,否
12559,云南体育运动职业技术学院,53,云南省,14,普通高等学校:专科院校:高等职业学校,10,体育院校,否,否
12560,云南经济管理学院,53,云南省,32,民办高等学校,08,财经院校,否,否
12561,北京财贸职业学院,11,北京市,14,普通高等学校:专科院校:高等职业学校,08,财经院校,否,否
12562,青海卫生职业技术学院,63,青海省,14,普通高等学校:专科院校:高等职业学校,05,医药院校,否,否
12564,北京北大方正软件职业技术学院,11,北京市,32,民办高等学校,02,工科院校,否,否
12565,北京经贸职业学院,11,北京市,32,民办高等学校,08,财经院校,否,否
12566,北京经济技术职业学院,11,北京市,32,民办高等学校,08,财经院校,否,否
12567,北京戏曲艺术职业学院,11,北京市,14,普通高等学校:专科院校:高等职业学校,11,艺术院校,否,否
12568,北京汇佳职业学院,11,北京市,32,民办高等学校,07,语言院校,否,否
12570,新疆能源职业技术学院,65,新疆维吾尔自治区,32,民办高等学校,02,工科院校,否,否
12572,广东科学技术职业学院,44,广东省,14,普通高等学校:专科院校:高等职业学校,02,工科院校,否,否
12573,广东食品药品职业学院,44,广东省,14,普通高等学校:专科院校:高等职业学校,02,工科院校,否,否
12574,广东东软学院,44,广东省,32,民办高等学校,02,工科院校,否,否
12575,广州康大职业技术学院,44,广东省,32,民办高等学校,02,工科院校,否,否
12576,珠海艺术职业学院,44,广东省,32,民办高等学校,11,艺术院校,否,否
12577,广东行政职业学院,44,广东省,14,普通高等学校:专科院校:高等职业学校,01,综合院校,否,否
12578,广东体育职业技术学院,44,广东省,14,普通高等学校:专科院校:高等职业学校,10,体育院校,否,否
12581,河南工业和信息化职业学院,41,河南省,14,普通高等学校:专科院校:高等职业学校,02,工科院校,否,否
12582,河南水利与环境职业学院,41,河南省,14,普通高等学校:专科院校:高等职业学校,02,工科院校,否,否
12583,上海震旦职业学院,31,上海市,32,民办高等学校,08,财经院校,否,否
12584,上海民远职业技术学院,31,上海市,32,民办高等学校,02,工科院校,否,否
12585,上海欧华职业技术学院,31,上海市,32,民办高等学校,01,综合院校,否,否
12586,上海思博职业技术学院,31,上海市,32,民办高等学校,01,综合院校,否,否
12587,上海立达职业技术学院,31,上海市,32,民办高等学校,01,综合院校,否,否
12588,上海工艺美术职业学院,31,上海市,14,普通高等学校:专科院校:高等职业学校,11,艺术院校,否,否
12590,沈阳航空职业技术学院,21,辽宁省,14,普通高等学校:专科院校:高等职业学校,01,综合院校,否,否
12591,辽宁体育运动职业技术学院,21,辽宁省,14,普通高等学校:专科院校:高等职业学校,10,体育院校,否,否
12592,辽宁职业学院,21,辽宁省,14,普通高等学校:专科院校:高等职业学校,03,农业院校,否,否
12593,辽宁林业职业技术学院,21,辽宁省,14,普通高等学校:专科院校:高等职业学校,04,林业院校,否,否
12594,沈阳职业技术学院,21,辽宁省,14,普通高等学校:专科院校:高等职业学校,01,综合院校,否,否
12595,辽宁理工职业学院,21,辽宁省,32,民办高等学校,08,财经院校,否,否
12596,保险职业学院,43,湖南省,14,普通高等学校:专科院校:高等职业学校,08,财经院校,否,否
12597,湖南外贸职业学院,43,湖南省,14,普通高等学校:专科院校:高等职业学校,08,财经院校,否,否
12598,湖南网络工程职业学院,43,湖南省,14,普通高等学校:专科院校:高等职业学校,01,综合院校,否,否
12599,湘潭大学兴湘学院,43,湖南省,22,独立学院,01,综合院校,否,否
12600,邵阳职业技术学院,43,湖南省,14,普通高等学校:专科院校:高等职业学校,01,综合院校,否,否
12601,湖南司法警官职业学院,43,湖南省,14,普通高等学校:专科院校:高等职业学校,09,政法院校,否,否
12603,长沙商贸旅游职业技术学院,43,湖南省,14,普通高等学校:专科院校:高等职业学校,08,财经院校,否,否
12604,湖南工业大学科技学院,43,湖南省,22,独立学院,02,工科院校,否,否
12605,重庆三峡职业学院,50,重庆市,14,普通高等学校:专科院校:高等职业学校,01,综合院校,否,否
12606,重庆工贸职业技术学院,50,重庆市,14,普通高等学校:专科院校:高等职业学校,01,综合院校,否,否
12607,重庆机电职业技术学院,50,重庆市,32,民办高等学校,02,工科院校,否,否
12608,重庆工程学院,50,重庆市,32,民办高等学校,02,工科院校,否,否
12609,重庆电子工程职业学院,50,重庆市,14,普通高等学校:专科院校:高等职业学校,02,工科院校,否,否
12616,重庆大学城市科技学院,50,重庆市,22,独立学院,01,综合院校,否,否
12617,华南理工大学广州学院,44,广东省,22,独立学院,02,工科院校,否,否
12618,广州大学华软软件学院,44,广东省,22,独立学院,02,工科院校,否,否
12619,中山大学南方学院,44,广东省,22,独立学院,01,综合院校,否,否
12620,广东外语外贸大学南国商学院,44,广东省,22,独立学院,08,财经院校,否,否
12621,广东财经大学华商学院,44,广东省,22,独立学院,08,财经院校,否,否
12622,广东海洋大学寸金学院,44,广东省,22,独立学院,01,综合院校,否,否
12623,华南农业大学珠江学院,44,广东省,22,独立学院,03,农业院校,否,否
12625,福建林业职业技术学院,35,福建省,14,普通高等学校:专科院校:高等职业学校,04,林业院校,否,否
12626,福建信息职业技术学院,35,福建省,14,普通高等学校:专科院校:高等职业学校,02,工科院校,否,否
12627,福建水利电力职业技术学院,35,福建省,14,普通高等学校:专科院校:高等职业学校,02,工科院校,否,否
12628,福建电力职业技术学院,35,福建省,14,普通高等学校:专科院校:高等职业学校,02,工科院校,否,否
12629,厦门海洋职业技术学院,35,福建省,14,普通高等学校:专科院校:高等职业学校,03,农业院校,否,否
12630,福建农业职业技术学院,35,福建省,14,普通高等学校:专科院校:高等职业学校,03,农业院校,否,否
12631,厦门医学院,35,福建省,12,普通高等学校:本科院校:学院,05,医药院校,否,否
12633,福建卫生职业技术学院,35,福建省,14,普通高等学校:专科院校:高等职业学校,05,医药院校,否,否
12634,泉州医学高等专科学校,35,福建省,13,普通高等学校:专科院校:高等专科学校,05,医药院校,否,否
12635,成都职业技术学院,51,四川省,14,普通高等学校:专科院校:高等职业学校,01,综合院校,否,否
12636,成都东软学院,51,四川省,32,民办高等学校,02,工科院校,否,否
12637,四川化工职业技术学院,51,四川省,14,普通高等学校:专科院校:高等职业学校,02,工科院校,否,否
12638,四川水利职业技术学院,51,四川省,14,普通高等学校:专科院校:高等职业学校,02,工科院校,否,否
12639,南充职业技术学院,51,四川省,14,普通高等学校:专科院校:高等职业学校,01,综合院校,否,否
12640,内江职业技术学院,51,四川省,14,普通高等学校:专科院校:高等职业学校,01,综合院校,否,否
12641,四川航天职业技术学院,51,四川省,14,普通高等学校:专科院校:高等职业学校,02,工科院校,否,否
