ID,GJ,SF,SFDM,CS,CSDM,XQ,XQDM,YZBM
1311,中华人民共和国,江西省,360000,新余市,360500,渝水区,360502,338025
1312,中华人民共和国,江西省,360000,新余市,360500,分宜县,360521,336600
1313,中华人民共和国,江西省,360000,新余市,360500,其它区,360522,338000
1314,中华人民共和国,江西省,360000,鹰潭市,360600,月湖区,360602,335000
1315,中华人民共和国,江西省,360000,鹰潭市,360600,余江县,360622,335200
1316,中华人民共和国,江西省,360000,鹰潭市,360600,贵溪市,360681,335400
1317,中华人民共和国,江西省,360000,鹰潭市,360600,其它区,360682,335000
1318,中华人民共和国,江西省,360000,赣州市,360700,章贡区,360702,341000
1319,中华人民共和国,江西省,360000,赣州市,360700,赣县,360721,341100
1320,中华人民共和国,江西省,360000,赣州市,360700,信丰县,360722,341600
1321,中华人民共和国,江西省,360000,赣州市,360700,大余县,360723,341500
1322,中华人民共和国,江西省,360000,赣州市,360700,上犹县,360724,341200
1323,中华人民共和国,江西省,360000,赣州市,360700,崇义县,360725,341300
1324,中华人民共和国,江西省,360000,赣州市,360700,安远县,360726,342100
1325,中华人民共和国,江西省,360000,赣州市,360700,龙南县,360727,341700
1326,中华人民共和国,江西省,360000,赣州市,360700,定南县,360728,341900
1327,中华人民共和国,江西省,360000,赣州市,360700,全南县,360729,341800
1328,中华人民共和国,江西省,360000,赣州市,360700,宁都县,360730,342800
1329,中华人民共和国,江西省,360000,赣州市,360700,于都县,360731,342300
1330,中华人民共和国,江西省,360000,赣州市,360700,兴国县,360732,342400
1331,中华人民共和国,江西省,360000,赣州市,360700,会昌县,360733,342600
1332,中华人民共和国,江西省,360000,赣州市,360700,寻乌县,360734,342200
1333,中华人民共和国,江西省,360000,赣州市,360700,石城县,360735,342700
1334,中华人民共和国,江西省,360000,赣州市,360700,黄金区,360751,341000
1335,中华人民共和国,江西省,360000,赣州市,360700,瑞金市,360781,342500
1336,中华人民共和国,江西省,360000,赣州市,360700,南康市,360782,341400
1337,中华人民共和国,江西省,360000,赣州市,360700,其它区,360783,341000
1338,中华人民共和国,江西省,360000,吉安市,360800,吉州区,360802,343000
1339,中华人民共和国,江西省,360000,吉安市,360800,青原区,360803,343009
1340,中华人民共和国,江西省,360000,吉安市,360800,吉安县,360821,343100
1341,中华人民共和国,江西省,360000,吉安市,360800,吉水县,360822,331600
1342,中华人民共和国,江西省,360000,吉安市,360800,峡江县,360823,331400
1343,中华人民共和国,江西省,360000,吉安市,360800,新干县,360824,331300
1344,中华人民共和国,江西省,360000,吉安市,360800,永丰县,360825,331500
1345,中华人民共和国,江西省,360000,吉安市,360800,泰和县,360826,343700
1346,中华人民共和国,江西省,360000,吉安市,360800,遂川县,360827,343900
1347,中华人民共和国,江西省,360000,吉安市,360800,万安县,360828,343800
1348,中华人民共和国,江西省,360000,吉安市,360800,安福县,360829,343200
1349,中华人民共和国,江西省,360000,吉安市,360800,永新县,360830,343400
1350,中华人民共和国,江西省,360000,吉安市,360800,井冈山市,360881,343600
1351,中华人民共和国,江西省,360000,吉安市,360800,其它区,360882,343000
1352,中华人民共和国,江西省,360000,宜春市,360900,袁州区,360902,336000
1353,中华人民共和国,江西省,360000,宜春市,360900,奉新县,360921,330700
1354,中华人民共和国,江西省,360000,宜春市,360900,万载县,360922,336100
1355,中华人民共和国,江西省,360000,宜春市,360900,上高县,360923,336400
1356,中华人民共和国,江西省,360000,宜春市,360900,宜丰县,360924,336300
1357,中华人民共和国,江西省,360000,宜春市,360900,靖安县,360925,330600
1358,中华人民共和国,江西省,360000,宜春市,360900,铜鼓县,360926,336200
1359,中华人民共和国,江西省,360000,宜春市,360900,丰城市,360981,331100
1360,中华人民共和国,江西省,360000,宜春市,360900,樟树市,360982,331200
1361,中华人民共和国,江西省,360000,宜春市,360900,高安市,360983,330800
1362,中华人民共和国,江西省,360000,宜春市,360900,其它区,360984,336000
1363,中华人民共和国,江西省,360000,抚州市,361000,临川区,361002,344100
1364,中华人民共和国,江西省,360000,抚州市,361000,南城县,361021,344700
1365,中华人民共和国,江西省,360000,抚州市,361000,黎川县,361022,344600
1366,中华人民共和国,江西省,360000,抚州市,361000,南丰县,361023,344500
1367,中华人民共和国,江西省,360000,抚州市,361000,崇仁县,361024,344200
1368,中华人民共和国,江西省,360000,抚州市,361000,乐安县,361025,344300
1369,中华人民共和国,江西省,360000,抚州市,361000,宜黄县,361026,344400
1370,中华人民共和国,江西省,360000,抚州市,361000,金溪县,361027,344800
1371,中华人民共和国,江西省,360000,抚州市,361000,资溪县,361028,335300
1372,中华人民共和国,江西省,360000,抚州市,361000,东乡县,361029,331800
1373,中华人民共和国,江西省,360000,抚州市,361000,广昌县,361030,344900
1374,中华人民共和国,江西省,360000,抚州市,361000,其它区,361031,344000
1375,中华人民共和国,江西省,360000,上饶市,361100,信州区,361102,334000
1376,中华人民共和国,江西省,360000,上饶市,361100,上饶县,361121,334100
1377,中华人民共和国,江西省,360000,上饶市,361100,广丰县,361122,334600
1378,中华人民共和国,江西省,360000,上饶市,361100,玉山县,361123,334700
1379,中华人民共和国,江西省,360000,上饶市,361100,铅山县,361124,334500
1380,中华人民共和国,江西省,360000,上饶市,361100,横峰县,361125,334300
1381,中华人民共和国,江西省,360000,上饶市,361100,弋阳县,361126,334400
1382,中华人民共和国,江西省,360000,上饶市,361100,余干县,361127,335100
1383,中华人民共和国,江西省,360000,上饶市,361100,鄱阳县,361128,333100
1384,中华人民共和国,江西省,360000,上饶市,361100,万年县,361129,335500
1385,中华人民共和国,江西省,360000,上饶市,361100,婺源县,361130,333200
1386,中华人民共和国,江西省,360000,上饶市,361100,德兴市,361181,334200
1387,中华人民共和国,江西省,360000,上饶市,361100,其它区,361182,334000
1388,中华人民共和国,山东省,370000,济南市,370100,历下区,370102,250013
1389,中华人民共和国,山东省,370000,济南市,370100,市中区,370103,250002
1390,中华人民共和国,山东省,370000,济南市,370100,槐荫区,370104,250021
1391,中华人民共和国,山东省,370000,济南市,370100,天桥区,370105,250031
1392,中华人民共和国,山东省,370000,济南市,370100,历城区,370112,250100
1393,中华人民共和国,山东省,370000,济南市,370100,长清区,370113,250300
1394,中华人民共和国,山东省,370000,济南市,370100,平阴县,370124,250400
1395,中华人民共和国,山东省,370000,济南市,370100,济阳县,370125,251400
1396,中华人民共和国,山东省,370000,济南市,370100,商河县,370126,251600
1397,中华人民共和国,山东省,370000,济南市,370100,章丘市,370181,250200
1398,中华人民共和国,山东省,370000,济南市,370100,其它区,370182,250000
1399,中华人民共和国,山东省,370000,青岛市,370200,市南区,370202,266001
1400,中华人民共和国,山东省,370000,青岛市,370200,市北区,370203,266011
1401,中华人民共和国,山东省,370000,青岛市,370200,四方区,370205,266031
1402,中华人民共和国,山东省,370000,青岛市,370200,黄岛区,370211,266500
1403,中华人民共和国,山东省,370000,青岛市,370200,崂山区,370212,266100
1404,中华人民共和国,山东省,370000,青岛市,370200,李沧区,370213,266100
1405,中华人民共和国,山东省,370000,青岛市,370200,城阳区,370214,266041
1406,中华人民共和国,山东省,370000,青岛市,370200,开发区,370251,266000
1407,中华人民共和国,山东省,370000,青岛市,370200,胶州市,370281,266300
1408,中华人民共和国,山东省,370000,青岛市,370200,即墨市,370282,266200
1409,中华人民共和国,山东省,370000,青岛市,370200,平度市,370283,266700
1410,中华人民共和国,山东省,370000,青岛市,370200,胶南市,370284,266400
1411,中华人民共和国,山东省,370000,青岛市,370200,莱西市,370285,266600
1412,中华人民共和国,山东省,370000,青岛市,370200,其它区,370286,266000
1413,中华人民共和国,山东省,370000,淄博市,370300,淄川区,370302,255100
1414,中华人民共和国,山东省,370000,淄博市,370300,张店区,370303,255022
1415,中华人民共和国,山东省,370000,淄博市,370300,博山区,370304,255200
1416,中华人民共和国,山东省,370000,淄博市,370300,临淄区,370305,255400
1417,中华人民共和国,山东省,370000,淄博市,370300,周村区,370306,255300
1418,中华人民共和国,山东省,370000,淄博市,370300,桓台县,370321,256400
1419,中华人民共和国,山东省,370000,淄博市,370300,高青县,370322,256300
1420,中华人民共和国,山东省,370000,淄博市,370300,沂源县,370323,256100
1421,中华人民共和国,山东省,370000,淄博市,370300,其它区,370324,255000
1422,中华人民共和国,山东省,370000,枣庄市,370400,市中区,370402,277101
1423,中华人民共和国,山东省,370000,枣庄市,370400,薛城区,370403,277000
1424,中华人民共和国,山东省,370000,枣庄市,370400,峄城区,370404,277300
1425,中华人民共和国,山东省,370000,枣庄市,370400,台儿庄区,370405,277400
1426,中华人民共和国,山东省,370000,枣庄市,370400,山亭区,370406,277200
1427,中华人民共和国,山东省,370000,枣庄市,370400,滕州市,370481,277500
1428,中华人民共和国,山东省,370000,枣庄市,370400,其它区,370482,277000
1429,中华人民共和国,山东省,370000,东营市,370500,东营区,370502,257029
1430,中华人民共和国,山东省,370000,东营市,370500,河口区,370503,257200
1431,中华人民共和国,山东省,370000,东营市,370500,垦利县,370521,257500
1432,中华人民共和国,山东省,370000,东营市,370500,利津县,370522,257400
1433,中华人民共和国,山东省,370000,东营市,370500,广饶县,370523,257300
1434,中华人民共和国,山东省,370000,东营市,370500,西城区,370589,257000
1435,中华人民共和国,山东省,370000,东营市,370500,东城区,370590,257000
1436,中华人民共和国,山东省,370000,东营市,370500,其它区,370591,257000
1437,中华人民共和国,山东省,370000,烟台市,370600,芝罘区,370602,264001
1438,中华人民共和国,山东省,370000,烟台市,370600,福山区,370611,265500
1439,中华人民共和国,山东省,370000,烟台市,370600,牟平区,370612,264100
1440,中华人民共和国,山东省,370000,烟台市,370600,莱山区,370613,264600
1441,中华人民共和国,山东省,370000,烟台市,370600,长岛县,370634,265800
1442,中华人民共和国,山东省,370000,烟台市,370600,龙口市,370681,265700
1443,中华人民共和国,山东省,370000,烟台市,370600,莱阳市,370682,265200
1444,中华人民共和国,山东省,370000,烟台市,370600,莱州市,370683,261400
1445,中华人民共和国,山东省,370000,烟台市,370600,蓬莱市,370684,265600
1446,中华人民共和国,山东省,370000,烟台市,370600,招远市,370685,265400
1447,中华人民共和国,山东省,370000,烟台市,370600,栖霞市,370686,265300
1448,中华人民共和国,山东省,370000,烟台市,370600,海阳市,370687,265100
1449,中华人民共和国,山东省,370000,烟台市,370600,其它区,370688,264000
1450,中华人民共和国,山东省,370000,潍坊市,370700,潍城区,370702,261021
